Statistical profiling result from isolate-0xedfe647d540-v8.log, (113727 ticks, 6288 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2    0.0%    0.0%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)
      2    0.0%    0.0%  std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const
      2    0.0%    0.0%  std::_Rb_tree<std::tuple<v8::internal::FeedbackSlotKind, int, void const*>, std::pair<std::tuple<v8::internal::FeedbackSlotKind, int, void const*> const, v8::internal::FeedbackSlot>, std::_Select1st<std::pair<std::tuple<v8::internal::FeedbackSlotKind, int, void const*> const, v8::internal::FeedbackSlot> >, std::less<std::tuple<v8::internal::FeedbackSlotKind, int, void const*> >, v8::internal::ZoneAllocator<std::pair<std::tuple<v8::internal::FeedbackSlotKind, int, void const*> const, v8::internal::FeedbackSlot> > >::find(std::tuple<v8::internal::FeedbackSlotKind, int, void const*> const&) const
      2    0.0%    0.0%  std::_Deque_base<v8::internal::compiler::Node*, v8::internal::RecyclingZoneAllocator<v8::internal::compiler::Node*> >::_M_initialize_map(unsigned long)
      2    0.0%    0.0%  operator delete(void*)
      2    0.0%    0.0%  node::crypto::RandomBytes(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  node::NodePlatform::CallOnWorkerThread(std::unique_ptr<v8::Task, std::default_delete<v8::Task> >)
      2    0.0%    0.0%  node::Buffer::Length(v8::Local<v8::Object>)
      2    0.0%    0.0%  __strchrnul_avx2
      2    0.0%    0.0%  __mpn_divrem
      2    0.0%    0.0%  __GI_sigaddset
      1    0.0%    0.0%  void v8::internal::RememberedSet<(v8::internal::RememberedSetType)1>::Insert<(v8::internal::AccessMode)0>(v8::internal::MemoryChunk*, unsigned long)
      1    0.0%    0.0%  void v8::internal::EvacuateVisitorBase::RawMigrateObject<(v8::internal::EvacuateVisitorBase::MigrationMode)1>(v8::internal::EvacuateVisitorBase*, v8::internal::HeapObject*, v8::internal::HeapObject*, int, v8::internal::AllocationSpace)
      1    0.0%    0.0%  void v8::internal::BodyDescriptorApply<v8::internal::CallIterateBody, void, v8::internal::Map*, v8::internal::HeapObject*, int, v8::internal::PointersUpdatingVisitor*>(v8::internal::InstanceType, v8::internal::Map*, v8::internal::HeapObject*, int, v8::internal::PointersUpdatingVisitor*)
      1    0.0%    0.0%  void v8::internal::BodyDescriptorApply<v8::internal::CallIterateBody, void, v8::internal::Map*, v8::internal::HeapObject*, int, v8::internal::IterateAndScavengePromotedObjectsVisitor*>(v8::internal::InstanceType, v8::internal::Map*, v8::internal::HeapObject*, int, v8::internal::IterateAndScavengePromotedObjectsVisitor*)
      1    0.0%    0.0%  void std::vector<v8::internal::compiler::PropertyAccessInfo, v8::internal::ZoneAllocator<v8::internal::compiler::PropertyAccessInfo> >::_M_realloc_insert<v8::internal::compiler::PropertyAccessInfo const&>(__gnu_cxx::__normal_iterator<v8::internal::compiler::PropertyAccessInfo*, std::vector<v8::internal::compiler::PropertyAccessInfo, v8::internal::ZoneAllocator<v8::internal::compiler::PropertyAccessInfo> > >, v8::internal::compiler::PropertyAccessInfo const&)
      1    0.0%    0.0%  void std::vector<v8::internal::compiler::InductionVariable::Bound, v8::internal::ZoneAllocator<v8::internal::compiler::InductionVariable::Bound> >::emplace_back<v8::internal::compiler::InductionVariable::Bound>(v8::internal::compiler::InductionVariable::Bound&&)
      1    0.0%    0.0%  void std::vector<v8::internal::ParserBase<v8::internal::Parser>::DeclarationParsingResult::Declaration, std::allocator<v8::internal::ParserBase<v8::internal::Parser>::DeclarationParsingResult::Declaration> >::_M_realloc_insert<v8::internal::ParserBase<v8::internal::Parser>::DeclarationParsingResult::Declaration const&>(__gnu_cxx::__normal_iterator<v8::internal::ParserBase<v8::internal::Parser>::DeclarationParsingResult::Declaration*, std::vector<v8::internal::ParserBase<v8::internal::Parser>::DeclarationParsingResult::Declaration, std::allocator<v8::internal::ParserBase<v8::internal::Parser>::DeclarationParsingResult::Declaration> > >, v8::internal::ParserBase<v8::internal::Parser>::DeclarationParsingResult::Declaration const&)
      1    0.0%    0.0%  void std::vector<v8::internal::MaybeObjectHandle, std::allocator<v8::internal::MaybeObjectHandle> >::_M_realloc_insert<v8::internal::MaybeObjectHandle const&>(__gnu_cxx::__normal_iterator<v8::internal::MaybeObjectHandle*, std::vector<v8::internal::MaybeObjectHandle, std::allocator<v8::internal::MaybeObjectHandle> > >, v8::internal::MaybeObjectHandle const&)
      1    0.0%    0.0%  void std::vector<unsigned char, v8::internal::ZoneAllocator<unsigned char> >::emplace_back<unsigned char>(unsigned char&&)
      1    0.0%    0.0%  v8::internal::tracing::ScopedTracer::~ScopedTracer()
      1    0.0%    0.0%  v8::internal::interpreter::RegisterTransferWriter::EmitStar(v8::internal::interpreter::Register)
      1    0.0%    0.0%  v8::internal::interpreter::ConstantArrayBuilder::OperandSizeToSlice(v8::internal::interpreter::OperandSize) const
      1    0.0%    0.0%  v8::internal::interpreter::ConstantArrayBuilder::Insert(v8::internal::AstRawString const*)
      1    0.0%    0.0%  v8::internal::interpreter::Bytecodes::IsWithoutExternalSideEffects(v8::internal::interpreter::Bytecode)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeRegisterOptimizer::RegisterTransfer(v8::internal::interpreter::BytecodeRegisterOptimizer::RegisterInfo*, v8::internal::interpreter::BytecodeRegisterOptimizer::RegisterInfo*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeRegisterOptimizer::PrepareOutputRegister(v8::internal::interpreter::Register)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeRegisterOptimizer::GetInputRegister(v8::internal::interpreter::Register)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitVariableProxy(v8::internal::VariableProxy*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitStatements(v8::internal::ZoneList<v8::internal::Statement*>*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitPropertyLoad(v8::internal::interpreter::Register, v8::internal::Property*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitProperty(v8::internal::Property*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitObjectLiteral(v8::internal::ObjectLiteral*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitLogicalAndExpression(v8::internal::BinaryOperation*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitForTest(v8::internal::Expression*, v8::internal::interpreter::BytecodeLabels*, v8::internal::interpreter::BytecodeLabels*, v8::internal::interpreter::BytecodeGenerator::TestFallthrough)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitForRegisterValue(v8::internal::Expression*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitForEffect(v8::internal::Expression*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitCall(v8::internal::Call*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitBlock(v8::internal::Block*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::BuildLoadNamedProperty(v8::internal::Property*, v8::internal::interpreter::Register, v8::internal::AstRawString const*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeDecoder::DecodeUnsignedOperand(unsigned long, v8::internal::interpreter::OperandType, v8::internal::interpreter::OperandScale)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayWriter::Write(v8::internal::interpreter::BytecodeNode*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayRandomIterator::IsValid() const
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayRandomIterator::BytecodeArrayRandomIterator(v8::internal::Handle<v8::internal::BytecodeArray>, v8::internal::Zone*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayIterator::done() const
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayIterator::Advance()
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayAccessor::current_bytecode() const
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayAccessor::SetOffset(int)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayAccessor::GetSignedOperand(int, v8::internal::interpreter::OperandType) const
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayAccessor::GetJumpTargetOffset() const
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayAccessor::GetConstantForIndexOperand(int) const
      1    0.0%    0.0%  v8::internal::compiler::Typer::Visitor::Weaken(v8::internal::compiler::Node*, v8::internal::compiler::Type, v8::internal::compiler::Type)
      1    0.0%    0.0%  v8::internal::compiler::Typer::Visitor::UpdateType(v8::internal::compiler::Node*, v8::internal::compiler::Type)
      1    0.0%    0.0%  v8::internal::compiler::Typer::Visitor::TypeBinaryOp(v8::internal::compiler::Node*, v8::internal::compiler::Type (*)(v8::internal::compiler::Type, v8::internal::compiler::Type, v8::internal::compiler::Typer*))
      1    0.0%    0.0%  v8::internal::compiler::Typer::Visitor::ToObject(v8::internal::compiler::Type, v8::internal::compiler::Typer*)
      1    0.0%    0.0%  v8::internal::compiler::Typer::Visitor::NumberCompareTyper(v8::internal::compiler::Type, v8::internal::compiler::Type, v8::internal::compiler::Typer*)
      1    0.0%    0.0%  v8::internal::compiler::Typer::Decorator::Decorate(v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::TypedOptimization::ReduceSelect(v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::TypedOptimization::ReduceReferenceEqual(v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::TypedOptimization::ReduceLoadField(v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::TypedOptimization::ReduceCheckMaps(v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::TypeCache::Get()
      1    0.0%    0.0%  v8::internal::compiler::Type::Tuple(v8::internal::compiler::Type, v8::internal::compiler::Type, v8::internal::compiler::Type, v8::internal::Zone*)
      1    0.0%    0.0%  v8::internal::compiler::Type::SimplyEquals(v8::internal::compiler::Type) const
      1    0.0%    0.0%  v8::internal::compiler::Type::NormalizeRangeAndBitset(v8::internal::compiler::Type, unsigned int*, v8::internal::Zone*)
      1    0.0%    0.0%  v8::internal::compiler::Type::Intersect(v8::internal::compiler::Type, v8::internal::compiler::Type, v8::internal::Zone*)
      1    0.0%    0.0%  v8::internal::compiler::Type::HeapConstant(v8::internal::compiler::JSHeapBroker*, v8::internal::Handle<v8::internal::Object>, v8::internal::Zone*)
      1    0.0%    0.0%  v8::internal::compiler::Type::AddToUnion(v8::internal::compiler::Type, v8::internal::compiler::UnionType*, int, v8::internal::Zone*)
      1    0.0%    0.0%  v8::internal::compiler::StateValuesCache::GetNodeForValues(v8::internal::compiler::Node**, unsigned long, v8::internal::BitVector const*, int)
      1    0.0%    0.0%  v8::internal::compiler::StateValuesCache::AreKeysEqual(void*, void*)
      1    0.0%    0.0%  v8::internal::compiler::StableMapDependency::IsValid() const
      1    0.0%    0.0%  v8::internal::compiler::SimplifiedOperatorBuilder::SpeculativeToNumber(v8::internal::compiler::NumberOperationHint, v8::internal::VectorSlotPair const&)
      1    0.0%    0.0%  v8::internal::compiler::SimplifiedOperatorBuilder::SpeculativeNumberModulus(v8::internal::compiler::NumberOperationHint)
      1    0.0%    0.0%  v8::internal::compiler::SimplifiedOperatorBuilder::SpeculativeNumberLessThanOrEqual(v8::internal::compiler::NumberOperationHint)
      1    0.0%    0.0%  v8::internal::compiler::SimplifiedOperatorBuilder::CompareMaps(v8::internal::ZoneHandleSet<v8::internal::Map>)
      1    0.0%    0.0%  v8::internal::compiler::SimplifiedOperatorBuilder::CheckIf(v8::internal::DeoptimizeReason, v8::internal::VectorSlotPair const&)
      1    0.0%    0.0%  v8::internal::compiler::Scheduler::DecrementUnscheduledUseCount(v8::internal::compiler::Node*, int, v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::ProtectorDependency::IsValid() const
      1    0.0%    0.0%  v8::internal::compiler::PropertyAccessBuilder::BuildCheckHeapObject(v8::internal::compiler::Node*, v8::internal::compiler::Node**, v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::PipelineImpl::RunPrintAndVerify(char const*, bool)
      1    0.0%    0.0%  v8::internal::compiler::PipelineData::PipelineData(v8::internal::compiler::ZoneStats*, v8::internal::Isolate*, v8::internal::OptimizedCompilationInfo*, v8::internal::compiler::PipelineStatistics*)
      1    0.0%    0.0%  v8::internal::compiler::PipelineCompilationJob::FinalizeJobImpl(v8::internal::Isolate*)
      1    0.0%    0.0%  v8::internal::compiler::OperationTyper::NumberModulus(v8::internal::compiler::Type, v8::internal::compiler::Type)
      1    0.0%    0.0%  v8::internal::compiler::ObjectRef::equals(v8::internal::compiler::ObjectRef const&) const
      1    0.0%    0.0%  v8::internal::compiler::ObjectRef::ObjectRef(v8::internal::compiler::JSHeapBroker*, v8::internal::Handle<v8::internal::Object>)
      1    0.0%    0.0%  v8::internal::compiler::ObjectData::IsJSFunction() const
      1    0.0%    0.0%  v8::internal::compiler::ObjectData::IsAllocationSite() const
      1    0.0%    0.0%  v8::internal::compiler::NodeProperties::ReplaceFrameStateInput(v8::internal::compiler::Node*, v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::NodeProperties::AllValueInputsAreTyped(v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::NodeCache<long, v8::base::hash<long>, std::equal_to<long> >::GetCachedNodes(v8::internal::ZoneVector<v8::internal::compiler::Node*>*)
      1    0.0%    0.0%  v8::internal::compiler::Node::ClearInputs(int, int)
      1    0.0%    0.0%  v8::internal::compiler::MapRef::is_stable() const
      1    0.0%    0.0%  v8::internal::compiler::MapRef::FindFieldOwner(int) const
      1    0.0%    0.0%  v8::internal::compiler::LoopVariableOptimizer::VisitIf(v8::internal::compiler::Node*, bool)
      1    0.0%    0.0%  v8::internal::compiler::LoopVariableOptimizer::LoopVariableOptimizer(v8::internal::compiler::Graph*, v8::internal::compiler::CommonOperatorBuilder*, v8::internal::Zone*)
      1    0.0%    0.0%  v8::internal::compiler::LoopVariableOptimizer::ChangeToPhisAndInsertGuards()
      1    0.0%    0.0%  v8::internal::compiler::JSTypedLowering::ReduceJSToNumberOrNumericInput(v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::JSTypedLowering::ReduceJSForInPrepare(v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::JSTypeHintLowering::ReduceBinaryOperation(v8::internal::compiler::Operator const*, v8::internal::compiler::Node*, v8::internal::compiler::Node*, v8::internal::compiler::Node*, v8::internal::compiler::Node*, v8::internal::FeedbackSlot) const
      1    0.0%    0.0%  v8::internal::compiler::JSOperatorBuilder::LoadGlobal(v8::internal::Handle<v8::internal::Name> const&, v8::internal::VectorSlotPair const&, v8::internal::TypeofMode)
      1    0.0%    0.0%  v8::internal::compiler::JSOperatorBuilder::LoadContext(unsigned long, unsigned long, bool)
      1    0.0%    0.0%  v8::internal::compiler::JSNativeContextSpecialization::ReduceJSLoadNamed(v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::JSNativeContextSpecialization::ReduceJSLoadGlobal(v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::JSNativeContextSpecialization::JSNativeContextSpecialization(v8::internal::compiler::AdvancedReducer::Editor*, v8::internal::compiler::JSGraph*, v8::internal::compiler::JSHeapBroker*, v8::base::Flags<v8::internal::compiler::JSNativeContextSpecialization::Flag, int>, v8::internal::Handle<v8::internal::Context>, v8::internal::compiler::CompilationDependencies*, v8::internal::Zone*)
      1    0.0%    0.0%  v8::internal::compiler::JSNativeContextSpecialization::InferReceiverRootMap(v8::internal::compiler::Node*)
      1    0.0%    0.0%  v8::internal::compiler::JSNativeContextSpecialization::ExtractReceiverMaps(v8::internal::compiler::Node*, v8::internal::compiler::Node*, v8::internal::FeedbackNexus const&, std::vector<v8::internal::Handle<v8::internal::Map>, std::allocator<v8::internal::Handle<v8::internal::Map> > >*)
      1    0.0%    0.0%  v8::internal::compiler::JSNativeContextSpecialization::BuildPropertyLoad(v8::internal::compiler::Node*, v8::internal::compiler::Node*, v8::internal::compiler::Node*, v8::internal::compiler::Node*, v8::internal::compiler::Node*, v8::internal::Handle<v8::internal::Name>, v8::internal::ZoneVector<v8::internal::compiler::Node*>*, v8::internal::compiler::PropertyAccessInfo const&)
