Statistical profiling result from isolate-0x2c25004c000-v8.log, (5086 ticks, 69 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      4    0.1%    0.1%  void std::vector<unsigned char, v8::internal::ZoneAllocator<unsigned char> >::emplace_back<unsigned char>(unsigned char&&)
      4    0.1%    0.1%  v8::internal::compiler::NodeProperties::InferReceiverMaps(v8::internal::Isolate*, v8::internal::compiler::Node*, v8::internal::compiler::Node*, v8::internal::ZoneHandleSet<v8::internal::Map>*)
      4    0.1%    0.1%  v8::internal::compiler::DeadCodeElimination::ReduceNode(v8::internal::compiler::Node*)
      4    0.1%    0.1%  v8::internal::compiler::BytecodeGraphBuilder::VisitSingleBytecode(v8::internal::SourcePositionTableIterator*)
      4    0.1%    0.1%  v8::internal::compiler::BytecodeGraphBuilder::MakeNode(v8::internal::compiler::Operator const*, int, v8::internal::compiler::Node* const*, bool)
      4    0.1%    0.1%  v8::internal::Zone::New(unsigned long)
      4    0.1%    0.1%  v8::internal::Heap::AllocateRawWithRetryOrFail(int, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
      4    0.1%    0.1%  v8::internal::FastKeyAccumulator::GetKeysFast(v8::internal::GetKeysConversion)
      4    0.1%    0.1%  v8::base::ieee754::cos(double)
      4    0.1%    0.1%  v8::Function::Call(v8::Local<v8::Context>, v8::Local<v8::Value>, int, v8::Local<v8::Value>*)
      4    0.1%    0.1%  fwrite
      4    0.1%    0.1%  do_futex_wait.constprop.0
      4    0.1%    0.1%  _int_malloc
      4    0.1%    0.1%  __strlen_avx2
      4    0.1%    0.1%  __pthread_cond_wait
      3    0.1%    0.1%  void std::__final_insertion_sort<v8::base::AtomicElement<v8::internal::Smi*>*, __gnu_cxx::__ops::_Iter_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> > >(v8::base::AtomicElement<v8::internal::Smi*>*, v8::base::AtomicElement<v8::internal::Smi*>*, __gnu_cxx::__ops::_Iter_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> >)
      3    0.1%    0.1%  v8::internal::interpreter::BytecodeRegisterOptimizer::OutputRegisterTransfer(v8::internal::interpreter::BytecodeRegisterOptimizer::RegisterInfo*, v8::internal::interpreter::BytecodeRegisterOptimizer::RegisterInfo*)
      3    0.1%    0.1%  v8::internal::interpreter::BytecodeRegisterOptimizer::GetInputRegister(v8::internal::interpreter::Register)
      3    0.1%    0.1%  v8::internal::compiler::StateValuesCache::GetValuesNodeFromCache(v8::internal::compiler::Node**, unsigned long, v8::internal::compiler::SparseInputMask)
      3    0.1%    0.1%  v8::internal::compiler::Node::RemoveUse(v8::internal::compiler::Node::Use*)
      3    0.1%    0.1%  v8::internal::compiler::GraphReducer::Revisit(v8::internal::compiler::Node*)
      3    0.1%    0.1%  v8::internal::compiler::Graph::NewNodeUnchecked(v8::internal::compiler::Operator const*, int, v8::internal::compiler::Node* const*, bool)
      3    0.1%    0.1%  v8::internal::compiler::DeadCodeElimination::Reduce(v8::internal::compiler::Node*)
      3    0.1%    0.1%  v8::internal::compiler::CheckpointElimination::Reduce(v8::internal::compiler::Node*)
      3    0.1%    0.1%  v8::internal::compiler::BytecodeAnalysis::Analyze(v8::internal::BailoutId)
      3    0.1%    0.1%  v8::internal::ThreadId::GetCurrentThreadId()
      3    0.1%    0.1%  v8::internal::String::Flatten(v8::internal::Isolate*, v8::internal::Handle<v8::internal::String>, v8::internal::PretenureFlag)
      3    0.1%    0.1%  v8::internal::String::CalculateLineEnds(v8::internal::Isolate*, v8::internal::Handle<v8::internal::String>, bool)
      3    0.1%    0.1%  v8::internal::SerializerDeserializer::Iterate(v8::internal::Isolate*, v8::internal::RootVisitor*)
      3    0.1%    0.1%  v8::internal::Scavenger::ScavengeObject(v8::internal::HeapObjectReference**, v8::internal::HeapObject*)
      3    0.1%    0.1%  v8::internal::Runtime_ForInEnumerate(int, v8::internal::Object**, v8::internal::Isolate*)
      3    0.1%    0.1%  v8::internal::RelocIterator::next()
      3    0.1%    0.1%  v8::internal::PrototypeIterator::Advance()
      3    0.1%    0.1%  v8::internal::ParserBase<v8::internal::Parser>::ParseAssignmentExpression(bool, bool*)
      3    0.1%    0.1%  v8::internal::ParserBase<v8::internal::Parser>::ArrowFormalParametersUnexpectedToken()
      3    0.1%    0.1%  v8::internal::Logger::ApiObjectAccess(char const*, v8::internal::JSObject*)
      3    0.1%    0.1%  v8::internal::JSObject::MigrateToMap(v8::internal::Handle<v8::internal::JSObject>, v8::internal::Handle<v8::internal::Map>, int)
      3    0.1%    0.1%  v8::internal::JSObject::MakePrototypesFast(v8::internal::Handle<v8::internal::Object>, v8::internal::WhereToStart, v8::internal::Isolate*)
      3    0.1%    0.1%  v8::internal::JSObject::GetElementsAccessor()
      3    0.1%    0.1%  v8::internal::FeedbackNexus::StateFromFeedback() const
      3    0.1%    0.1%  v8::internal::Factory::CopyJSObjectWithAllocationSite(v8::internal::Handle<v8::internal::JSObject>, v8::internal::Handle<v8::internal::AllocationSite>)
      3    0.1%    0.1%  v8::internal::CanonicalHandleScope::Lookup(v8::internal::Object*)
      3    0.1%    0.1%  v8::internal::AstValueFactory::GetOneByteStringInternal(v8::internal::Vector<unsigned char const>)
      3    0.1%    0.1%  v8::base::TemplateHashMapImpl<int, v8::internal::compiler::BytecodeLiveness, v8::base::KeyEqualityMatcher<int>, v8::internal::ZoneAllocationPolicy>::FillEmptyEntry(v8::base::TemplateHashMapEntry<int, v8::internal::compiler::BytecodeLiveness>*, int const&, v8::internal::compiler::BytecodeLiveness const&, unsigned int, v8::internal::ZoneAllocationPolicy)
      3    0.1%    0.1%  v8::Context::Enter()
      3    0.1%    0.1%  _int_free
      3    0.1%    0.1%  __pthread_mutex_unlock_usercnt
      3    0.1%    0.1%  __brk
      2    0.0%    0.0%  void v8::internal::String::WriteToFlat<unsigned char>(v8::internal::String*, unsigned char*, int, int)
      2    0.0%    0.0%  v8::internal::interpreter::Bytecodes::GetOperandOffset(v8::internal::interpreter::Bytecode, int, v8::internal::interpreter::OperandScale)
      2    0.0%    0.0%  v8::internal::interpreter::BytecodeRegisterOptimizer::RegisterTransfer(v8::internal::interpreter::BytecodeRegisterOptimizer::RegisterInfo*, v8::internal::interpreter::BytecodeRegisterOptimizer::RegisterInfo*)
      2    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitProperty(v8::internal::Property*)
      2    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitAssignment(v8::internal::Assignment*)
      2    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayWriter::EmitBytecode(v8::internal::interpreter::BytecodeNode const*)
      2    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayRandomIterator::BytecodeArrayRandomIterator(v8::internal::Handle<v8::internal::BytecodeArray>, v8::internal::Zone*)
      2    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayAccessor::current_bytecode_size() const
      2    0.0%    0.0%  v8::internal::interpreter::BytecodeArrayAccessor::GetRegisterOperand(int) const
      2    0.0%    0.0%  v8::internal::compiler::OperatorProperties::HasContextInput(v8::internal::compiler::Operator const*)
      2    0.0%    0.0%  v8::internal::compiler::Operator::Operator(unsigned short, v8::base::Flags<v8::internal::compiler::Operator::Property, unsigned char>, char const*, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)
      2    0.0%    0.0%  v8::internal::compiler::NodeProperties::GetTypeOrAny(v8::internal::compiler::Node*)
      2    0.0%    0.0%  v8::internal::compiler::Node::ClearInputs(int, int)
      2    0.0%    0.0%  v8::internal::compiler::GraphReducer::ReplaceWithValue(v8::internal::compiler::Node*, v8::internal::compiler::Node*, v8::internal::compiler::Node*, v8::internal::compiler::Node*)
      2    0.0%    0.0%  v8::internal::compiler::GraphReducer::Replace(v8::internal::compiler::Node*, v8::internal::compiler::Node*, unsigned int)
      2    0.0%    0.0%  v8::internal::compiler::GraphReducer::ReduceNode(v8::internal::compiler::Node*)
      2    0.0%    0.0%  v8::internal::compiler::CommonOperatorReducer::Reduce(v8::internal::compiler::Node*)
      2    0.0%    0.0%  v8::internal::Zone::NewExpand(unsigned long)
      2    0.0%    0.0%  v8::internal::V8::GetCurrentPlatform()
      2    0.0%    0.0%  v8::internal::TextNode::GetQuickCheckDetails(v8::internal::QuickCheckDetails*, v8::internal::RegExpCompiler*, int, bool)
      2    0.0%    0.0%  v8::internal::StringTable::LookupStringIfExists_NoAllocate(v8::internal::Isolate*, v8::internal::String*)
      2    0.0%    0.0%  v8::internal::String::IsOneByteEqualTo(v8::internal::Vector<unsigned char const>)
      2    0.0%    0.0%  v8::internal::StackFrame::ComputeType(v8::internal::StackFrameIteratorBase const*, v8::internal::StackFrame::State*)
      2    0.0%    0.0%  v8::internal::SpaceWithLinearArea::StartNextInlineAllocationStep()
      2    0.0%    0.0%  v8::internal::SharedFunctionInfo::DebugName()
      2    0.0%    0.0%  v8::internal::ScopeInfo::Create(v8::internal::Isolate*, v8::internal::Zone*, v8::internal::Scope*, v8::internal::MaybeHandle<v8::internal::ScopeInfo>)
      2    0.0%    0.0%  v8::internal::Scavenger::Process(v8::internal::OneshotBarrier*)
      2    0.0%    0.0%  v8::internal::RegExpTree::IsAssertion()
      2    0.0%    0.0%  v8::internal::RegExpEngine::Compile(v8::internal::Isolate*, v8::internal::Zone*, v8::internal::RegExpCompileData*, v8::base::Flags<v8::internal::JSRegExp::Flag, int>, v8::internal::Handle<v8::internal::String>, v8::internal::Handle<v8::internal::String>, bool)
      2    0.0%    0.0%  v8::internal::RegExpCompiler::RegExpCompiler(v8::internal::Isolate*, v8::internal::Zone*, int, bool)
      2    0.0%    0.0%  v8::internal::ParserBase<v8::internal::Parser>::ParsePrimaryExpression(bool*, bool*)
      2    0.0%    0.0%  v8::internal::ParserBase<v8::internal::Parser>::ParseMemberWithNewPrefixesExpression(bool*, bool*)
      2    0.0%    0.0%  v8::internal::Map::EnsureDescriptorSlack(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Map>, int)
      2    0.0%    0.0%  v8::internal::LookupIterator::PrepareTransitionToDataProperty(v8::internal::Handle<v8::internal::JSReceiver>, v8::internal::Handle<v8::internal::Object>, v8::internal::PropertyAttributes, v8::internal::Object::StoreFromKeyed)
      2    0.0%    0.0%  v8::internal::JsonStringify(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>)
      2    0.0%    0.0%  v8::internal::JsonStringifier::StackPush(v8::internal::Handle<v8::internal::Object>)
      2    0.0%    0.0%  v8::internal::JsonStringifier::ApplyToJsonFunction(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>)
      2    0.0%    0.0%  v8::internal::JSObject::New(v8::internal::Handle<v8::internal::JSFunction>, v8::internal::Handle<v8::internal::JSReceiver>, v8::internal::Handle<v8::internal::AllocationSite>)
      2    0.0%    0.0%  v8::internal::JSDate::New(v8::internal::Handle<v8::internal::JSFunction>, v8::internal::Handle<v8::internal::JSReceiver>, double)
      2    0.0%    0.0%  v8::internal::JSDate::CurrentTimeValue(v8::internal::Isolate*)
      2    0.0%    0.0%  v8::internal::Heap::OnMoveEvent(v8::internal::HeapObject*, v8::internal::HeapObject*, int)
      2    0.0%    0.0%  v8::internal::Heap::CreateFillerObjectAt(unsigned long, int, v8::internal::ClearRecordedSlots, v8::internal::ClearFreedMemoryMode)
      2    0.0%    0.0%  v8::internal::FixedArray::ShrinkOrEmpty(v8::internal::Isolate*, v8::internal::Handle<v8::internal::FixedArray>, int)
      2    0.0%    0.0%  v8::internal::FeedbackVector::GetKind(v8::internal::FeedbackSlot) const
      2    0.0%    0.0%  v8::internal::FastKeyAccumulator::GetKeys(v8::internal::GetKeysConversion)
      2    0.0%    0.0%  v8::internal::Factory::NewConsString(v8::internal::Handle<v8::internal::String>, v8::internal::Handle<v8::internal::String>)
      2    0.0%    0.0%  v8::internal::Factory::AllocateRawWithImmortalMap(int, v8::internal::PretenureFlag, v8::internal::Map*, v8::internal::AllocationAlignment)
      2    0.0%    0.0%  v8::internal::Factory::AllocateRawArray(int, v8::internal::PretenureFlag)
      2    0.0%    0.0%  v8::internal::DoubleToCString(double, v8::internal::Vector<char>)
      2    0.0%    0.0%  v8::internal::DiyFp::Multiply(v8::internal::DiyFp const&)
      2    0.0%    0.0%  v8::internal::DescriptorArray::GetDetails(int)
      2    0.0%    0.0%  v8::internal::BoyerMooreLookahead::BoyerMooreLookahead(int, v8::internal::RegExpCompiler*, v8::internal::Zone*)
      2    0.0%    0.0%  v8::internal::Bitmap::Clear()
      2    0.0%    0.0%  v8::internal::AstValueFactory::GetString(unsigned int, bool, v8::internal::Vector<unsigned char const>)
      2    0.0%    0.0%  v8::base::ieee754::sin(double)
      2    0.0%    0.0%  v8::base::ieee754::atan2(double, double)
      2    0.0%    0.0%  v8::base::ieee754::atan(double)
      2    0.0%    0.0%  v8::base::TemplateHashMapImpl<void*, void*, v8::base::HashEqualityThenKeyMatcher<void*, bool (*)(void*, void*)>, v8::base::DefaultAllocationPolicy>::Probe(void* const&, unsigned int) const
      2    0.0%    0.0%  v8::Context::GetNumberOfEmbedderDataFields()
      2    0.0%    0.0%  uv_timer_start
      2    0.0%    0.0%  uv_mutex_lock
      2    0.0%    0.0%  uv__io_poll
      2    0.0%    0.0%  std::ostream::sentry::sentry(std::ostream&)
      2    0.0%    0.0%  std::ostream::flush()
      2    0.0%    0.0%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)
      2    0.0%    0.0%  std::_Rb_tree<std::tuple<v8::internal::FeedbackSlotKind, int, void const*>, std::pair<std::tuple<v8::internal::FeedbackSlotKind, int, void const*> const, v8::internal::FeedbackSlot>, std::_Select1st<std::pair<std::tuple<v8::internal::FeedbackSlotKind, int, void const*> const, v8::internal::FeedbackSlot> >, std::less<std::tuple<v8::internal::FeedbackSlotKind, int, void const*> >, v8::internal::ZoneAllocator<std::pair<std::tuple<v8::internal::FeedbackSlotKind, int, void const*> const, v8::internal::FeedbackSlot> > >::_M_get_insert_unique_pos(std::tuple<v8::internal::FeedbackSlotKind, int, void const*> const&)
      2    0.0%    0.0%  std::_Hashtable<unsigned long, std::pair<unsigned long const, v8::internal::compiler::ObjectData*>, v8::internal::ZoneAllocator<std::pair<unsigned long const, v8::internal::compiler::ObjectData*> >, std::__detail::_Select1st, std::equal_to<unsigned long>, v8::base::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_find_before_node(unsigned long, unsigned long const&, unsigned long) const
      2    0.0%    0.0%  operator new(unsigned long)
      2    0.0%    0.0%  node::crypto::RandomBytes(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  node::contextify::ContextifyContext::MakeContext(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  node::Environment::CheckImmediate(uv_check_s*)
      2    0.0%    0.0%  node::AsyncWrap::EmitTraceEventBefore()
      2    0.0%    0.0%  node::AsyncWrap::EmitBefore(node::Environment*, double)
      2    0.0%    0.0%  node::AsyncWrap::EmitAfter(node::Environment*, double)
      2    0.0%    0.0%  __memcmp_avx2_movbe
      2    0.0%    0.0%  __clock_gettime
      2    0.0%    0.0%  __GI___pthread_getspecific
      2    0.0%    0.0%  __GI___munmap
      2    0.0%    0.0%  __GI__IO_file_xsputn
      2    0.0%    0.0%  __GI__IO_default_xsputn
      1    0.0%    0.0%  void v8::internal::LookupIterator::Start<false>()
      1    0.0%    0.0%  void v8::internal::BodyDescriptorBase::IterateMaybeWeakPointers<v8::internal::MarkingVisitor<(v8::internal::FixedArrayVisitationMode)1, (v8::internal::TraceRetainingPathMode)1, v8::internal::IncrementalMarkingState> >(v8::internal::HeapObject*, int, int, v8::internal::MarkingVisitor<(v8::internal::FixedArrayVisitationMode)1, (v8::internal::TraceRetainingPathMode)1, v8::internal::IncrementalMarkingState>*)
      1    0.0%    0.0%  void std::vector<unsigned char, std::allocator<unsigned char> >::_M_realloc_insert<unsigned char const&>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char const&)
      1    0.0%    0.0%  v8::internal::tracing::ScopedTracer::~ScopedTracer()
      1    0.0%    0.0%  v8::internal::interpreter::LoopBuilder::LoopHeader()
      1    0.0%    0.0%  v8::internal::interpreter::InterpreterCompilationJob::InterpreterCompilationJob(v8::internal::ParseInfo*, v8::internal::FunctionLiteral*, v8::internal::AccountingAllocator*, v8::internal::ZoneVector<v8::internal::FunctionLiteral*>*)
      1    0.0%    0.0%  v8::internal::interpreter::Interpreter::NewCompilationJob(v8::internal::ParseInfo*, v8::internal::FunctionLiteral*, v8::internal::AccountingAllocator*, v8::internal::ZoneVector<v8::internal::FunctionLiteral*>*)
      1    0.0%    0.0%  v8::internal::interpreter::ConditionalControlFlowBuilder::~ConditionalControlFlowBuilder()
      1    0.0%    0.0%  v8::internal::interpreter::Bytecodes::ToString(v8::internal::interpreter::Bytecode)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeRegisterOptimizer::RegisterAllocateEvent(v8::internal::interpreter::Register)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeRegisterOptimizer::Flush()
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeRegisterOptimizer::AddToEquivalenceSet(v8::internal::interpreter::BytecodeRegisterOptimizer::RegisterInfo*, v8::internal::interpreter::BytecodeRegisterOptimizer::RegisterInfo*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitLiteral(v8::internal::Literal*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitFunctionLiteral(v8::internal::FunctionLiteral*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitForTest(v8::internal::Expression*, v8::internal::interpreter::BytecodeLabels*, v8::internal::interpreter::BytecodeLabels*, v8::internal::interpreter::BytecodeGenerator::TestFallthrough)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitForAccumulatorValue(v8::internal::Expression*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::VisitBinaryOperation(v8::internal::BinaryOperation*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::GetCachedCreateClosureSlot(v8::internal::FunctionLiteral*)
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::GenerateBytecodeBody()
      1    0.0%    0.0%  v8::internal::interpreter::BytecodeGenerator::ControlScope::PerformCommand(v8::internal::interpreter::BytecodeGenerator::ControlScope::Command, v8::internal::Statement*, int)
